marital_status,application_mode,application_order,course,course_time,education_level,previous_grade,nationality,mother_education,father_education,mother_occupation,father_occupation,admission_grade,is_displaced,has_special_needs,is_debtor,is_tuition_paid,gender,is_scholarship_holder,age_at_enrollment,is_international,s1_credited,s1_enrolled,s1_evaluated,s1_approved,s1_grade,s1_not_evaluated,s2_credited,s2_enrolled,s2_evaluated,s2_approved,s2_grade,s2_not_evaluated,unemployment_rate,inflation_rate,gdp
single,2nd phase - general contingent,2,Animation and Multimedia Design,daytime,Secondary,70.5,Portuguese,Basic 3rd cycle (9th-11th),Basic 1st cycle (4th-5th),Unskilled workers,Unskilled workers,68.05,1,0,0,1,female,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7
single,Change of course,2,Advertising and Marketing Management,daytime,Secondary,64.5,Portuguese,Higher education (diploma),Higher education (diploma),Personal services & sales,Personal services & sales,61.199999999999996,1,0,0,1,female,0,19,0,0,5,5,4,68.75,0,0,6,9,5,63.0,0,12.7,3.7,-1.7
single,Change of course,1,Journalism and Communication,daytime,Secondary,59.5,Portuguese,Basic 3rd cycle (9th-11th),Basic 1st cycle (4th-5th),Personal services & sales,Personal services & sales,52.5,1,0,0,1,female,0,23,0,0,6,11,3,56.666666649999996,0,0,6,7,2,55.00000000000001,0,16.2,0.3,-0.92
single,1st phase - general contingent,1,Social Service,daytime,Secondary,66.0,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Skilled industry workers,64.95,1,0,0,1,female,0,20,0,0,6,7,5,65.99999999999999,0,0,6,6,6,63.33333335,0,10.8,1.4,1.74
single,1st phase - general contingent,3,Advertising and Marketing Management,daytime,Secondary,60.0,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Skilled industry workers,Skilled industry workers,55.65,1,0,0,1,male,0,19,0,0,5,7,3,56.666666649999996,0,0,5,7,4,55.00000000000001,0,9.4,-0.8,-3.12
divorced,Over 23 years old,1,Management (evening attendance),evening,Secondary,65.0,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Unskilled workers,63.800000000000004,0,0,0,1,male,0,29,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32
single,1st phase - general contingent,1,Advertising and Marketing Management,daytime,Secondary,61.0,Portuguese,11th-grade,11th-grade,Personal services & sales,Skilled industry workers,63.3,1,0,0,1,female,0,18,0,0,6,8,6,73.125,0,0,6,9,6,70.7142857,0,11.1,0.6,2.02
single,1st phase - general contingent,3,Nursing,daytime,Secondary,63.0,Portuguese,Secondary,Basic 3rd cycle (9th-11th),Science & engineering technicians,Machine operators,60.04999999999999,1,0,0,1,female,0,19,0,0,7,12,4,66.875,0,0,7,8,6,60.583333350000004,0,12.4,0.5,1.79
single,1st phase - general contingent,1,Management,daytime,Secondary,64.5,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Skilled industry workers,58.9,0,0,0,1,female,1,19,0,0,5,6,4,55.00000000000001,0,0,5,9,4,69.2857143,0,10.8,1.4,1.74
single,Change of course,1,Journalism and Communication,daytime,Secondary,63.5,Portuguese,Basic 3rd cycle (9th-11th),Secondary,Personal services & sales,Personal services & sales,58.8,1,0,0,1,female,0,18,0,0,6,6,0,0.0,0,0,6,10,3,55.00000000000001,0,16.2,0.3,-0.92
single,2nd phase - general contingent,1,Advertising and Marketing Management,daytime,Secondary,57.49999999999999,Portuguese,Secondary,Secondary,Admin staff,Admin staff,54.55,1,0,0,1,female,1,19,0,0,6,7,6,66.42857144999999,0,0,6,9,5,73.0,0,12.4,0.5,1.79
single,1st phase - general contingent,5,Nursing,daytime,Secondary,62.5,Portuguese,Higher education (diploma),Basic 3rd cycle (9th-11th),Admin staff,Machine operators,60.150000000000006,1,0,0,1,female,0,19,0,0,7,11,5,58.58333335,0,0,7,8,5,68.5,0,13.9,-0.3,0.79
single,1st phase - general contingent,2,Communication Design,daytime,Secondary,64.5,Portuguese,Higher education (diploma),Masters degree,"Specialists (science, law, etc.)","Specialists (science, law, etc.)",68.2,1,0,0,1,female,0,18,0,0,6,6,6,61.66666665,0,0,6,6,6,64.16666665000001,0,7.6,2.6,0.32
single,2nd phase - general contingent,3,Management,daytime,Secondary,68.5,Portuguese,Secondary,Secondary,Admin staff,Skilled industry workers,62.2,1,0,0,1,female,0,18,0,0,5,5,5,63.0,0,0,5,5,4,55.00000000000001,0,11.1,0.6,2.02
married,Over 23 years old,1,Agronomy,daytime,Secondary,75.0,Portuguese,Higher education (diploma),Higher education (diploma),"Specialists (science, law, etc.)","Specialists (science, law, etc.)",60.0,0,0,1,0,female,0,34,0,1,6,10,6,71.66666665,0,0,6,9,6,64.16666665000001,0,11.1,0.6,2.02
single,1st phase - general contingent,2,Advertising and Marketing Management,daytime,Secondary,58.5,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Unskilled workers,55.89999999999999,0,0,0,1,female,0,22,0,0,5,8,3,60.0,0,0,5,9,2,55.00000000000001,1,7.6,2.6,0.32
married,Over 23 years old,2,Management,daytime,Secondary,70.0,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Machine operators,54.0,0,0,0,1,female,0,50,0,0,5,12,3,66.66666665000001,1,0,5,8,5,61.0,0,9.4,-0.8,-3.12
single,Over 23 years old,1,Veterinary Nursing,daytime,Secondary,65.0,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Farmers & agriculture,Farmers & agriculture,55.00000000000001,0,0,0,1,female,1,25,0,0,6,13,3,58.33333335,0,0,6,14,2,56.666666649999996,0,11.1,0.6,2.02
married,Over 23 years old,1,Management (evening attendance),evening,Secondary,60.0,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Unskilled workers,59.95,0,0,0,1,female,0,50,0,0,5,9,2,52.5,0,0,5,7,3,55.00000000000001,0,12.7,3.7,-1.7
divorced,Change of course,1,Social Service (evening attendance),evening,11th-grade,66.55,Portuguese,Unknown,Unknown,Student,Student,53.0,1,0,0,1,female,0,48,0,0,6,9,5,65.0,0,0,6,10,4,62.5,0,7.6,2.6,0.32
married,Over 23 years old,1,Management,daytime,Secondary,55.00000000000001,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Military professions,70.0,0,0,0,1,female,0,41,0,0,5,14,4,72.5,1,0,5,12,5,65.0,0,9.4,-0.8,-3.12
married,Change of course,1,Management (evening attendance),evening,Secondary,70.0,Portuguese,Basic 2nd cycle (6th-8th),Basic 1st cycle (4th-5th),Personal services & sales,Farmers & agriculture,58.650000000000006,0,0,0,1,female,0,28,0,6,10,15,6,53.333333350000004,0,5,10,17,9,56.666666649999996,1,7.6,2.6,0.32
single,Change of institution/course,1,Management,daytime,Secondary,80.0,Portuguese,Secondary,Basic 1st cycle (4th-5th),Unskilled workers,Military professions,59.0,0,0,0,1,female,0,53,0,14,15,15,15,59.00000000000001,0,12,13,13,12,58.33333335,1,8.9,1.4,3.51
single,Over 23 years old,1,Social Service (evening attendance),evening,Secondary,60.0,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Skilled industry workers,53.400000000000006,0,0,0,1,female,0,49,0,0,6,9,5,61.66666665,0,0,6,12,4,57.49999999999999,0,13.9,-0.3,0.79
single,Change of course,1,Social Service,daytime,Secondary,61.0,Portuguese,Basic 3rd cycle (9th-11th),Basic 3rd cycle (9th-11th),Personal services & sales,Personal services & sales,57.15,1,0,0,1,female,0,22,0,5,10,15,8,55.00000000000001,0,2,7,16,5,55.99999999999999,0,9.4,-0.8,-3.12
single,Over 23 years old,1,Management (evening attendance),evening,Secondary,60.0,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Farmers & agriculture,Farmers & agriculture,73.9,0,0,0,1,female,0,40,0,0,5,9,4,56.25,0,0,5,6,5,60.0,0,13.9,-0.3,0.79
married,Change of course,1,Management (evening attendance),evening,Bachelors degree,60.0,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Machine operators,60.0,0,0,0,1,female,0,36,0,8,12,21,11,57.49999999999999,0,7,12,22,12,57.1875,0,9.4,-0.8,-3.12
legally separated,Over 23 years old,1,Social Service (evening attendance),evening,Secondary,66.55,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Unskilled workers,59.5,0,0,0,1,female,1,48,0,0,6,7,6,53.333333350000004,0,0,6,9,5,59.00000000000001,0,10.8,1.4,1.74
single,Over 23 years old,1,Social Service (evening attendance),evening,Secondary,77.5,Portuguese,Basic 3rd cycle (9th-11th),Basic 1st cycle (4th-5th),Admin staff,Personal services & sales,58.75,0,0,0,1,female,0,34,0,0,6,6,4,66.25,0,0,6,6,0,0.0,0,12.7,3.7,-1.7
single,1st phase - general contingent,3,Nursing,daytime,Secondary,68.0,Portuguese,Secondary,Secondary,Admin staff,Admin staff,63.5,1,0,0,1,female,0,19,0,0,8,10,1,68.35,7,0,8,10,1,68.35,7,9.4,-0.8,-3.12
married,Over 23 years old,1,Management (evening attendance),evening,Secondary,55.00000000000001,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Technicians & associate professionals,63.55,0,0,0,1,female,0,34,0,0,5,9,4,55.00000000000001,0,0,5,10,4,53.75,1,7.6,2.6,0.32
married,Over 23 years old,2,Oral Hygiene,daytime,Secondary,66.55,Russian,Secondary,Higher education (diploma),Unskilled workers,"Specialists (science, law, etc.)",76.4,1,0,0,1,female,0,28,1,0,7,9,7,62.14285715,0,0,8,8,8,61.5,0,12.4,0.5,1.79
married,Over 23 years old,2,Advertising and Marketing Management,daytime,Secondary,50.0,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Unskilled workers,50.0,0,0,0,1,female,0,35,0,0,5,8,5,57.00000000000001,0,0,5,7,3,61.66666665,0,9.4,-0.8,-3.12
single,2nd phase - general contingent,4,Nursing,daytime,Secondary,69.0,Portuguese,Masters degree,Secondary,"Specialists (science, law, etc.)",Govt & executive leaders,66.5,1,0,0,1,female,0,18,0,0,8,8,0,0.0,5,0,8,8,0,0.0,5,9.4,-0.8,-3.12
single,1st phase - special contingent (Azores Island),1,Veterinary Nursing,daytime,Secondary,75.0,Portuguese,Secondary,Secondary,Admin staff,Admin staff,69.7,0,0,0,1,female,0,18,0,0,5,9,3,60.0,1,0,5,6,4,65.0,0,7.6,2.6,0.32
single,Change of course,2,Basic Education,daytime,Secondary,59.0,Portuguese,Basic 3rd cycle (9th-11th),Secondary,Personal services & sales,Admin staff,55.00000000000001,1,0,0,1,female,0,20,0,0,6,10,4,61.25000000000001,0,0,6,8,4,57.49999999999999,0,10.8,1.4,1.74
single,1st phase - general contingent,2,Tourism,daytime,Secondary,68.5,Portuguese,Basic 2nd cycle (6th-8th),Basic 3rd cycle (9th-11th),Unskilled workers,Skilled industry workers,62.55,1,0,0,1,female,0,18,0,0,6,10,4,58.75,0,0,6,9,5,55.99999999999999,0,7.6,2.6,0.32
single,2nd phase - general contingent,1,Management,daytime,Secondary,60.0,Portuguese,Higher education (diploma),Higher education (diploma),"Specialists (science, law, etc.)","Specialists (science, law, etc.)",56.00000000000001,0,0,0,1,female,0,20,0,0,5,10,4,55.00000000000001,0,0,5,7,4,57.49999999999999,0,15.5,2.8,-4.06
single,Over 23 years old,1,Nursing,daytime,Secondary,74.0,Portuguese,Higher education (diploma),Basic 3rd cycle (9th-11th),"Specialists (science, law, etc.)",Personal services & sales,65.0,0,0,0,1,female,0,24,0,0,8,12,7,63.57142855,0,0,8,12,7,63.57142855,0,12.7,3.7,-1.7
single,2nd phase - general contingent,5,Management,daytime,Secondary,63.5,Portuguese,Secondary,Basic 2nd cycle (6th-8th),Admin staff,Personal services & sales,62.3,1,0,0,1,female,1,19,0,0,5,12,2,50.0,0,0,5,11,4,58.75,0,11.1,0.6,2.02
single,1st phase - general contingent,4,Journalism and Communication,daytime,Secondary,68.5,Portuguese,Higher education (diploma),Basic 3rd cycle (9th-11th),"Specialists (science, law, etc.)",Technicians & associate professionals,69.9,1,1,0,1,female,0,18,0,0,6,10,6,62.85714285,0,0,6,11,6,62.85714285,0,10.8,1.4,1.74
single,2nd phase - general contingent,5,Nursing,daytime,Secondary,65.0,Portuguese,Basic 3rd cycle (9th-11th),Secondary,Unskilled workers,Admin staff,64.4,1,0,0,1,female,0,18,0,0,7,8,6,66.95,0,0,8,10,7,63.785714299999995,0,11.1,0.6,2.02
single,1st phase - general contingent,1,Veterinary Nursing,daytime,Secondary,73.0,Portuguese,Secondary,Secondary,Unskilled workers,Skilled industry workers,63.0,0,0,0,1,female,0,19,0,0,5,7,3,61.66666665,0,0,5,7,4,51.24999999999999,0,7.6,2.6,0.32
single,Transfer,1,Management,daytime,Secondary,69.5,Portuguese,Higher education (diploma),Basic 2nd cycle (6th-8th),"Specialists (science, law, etc.)",Personal services & sales,56.15,1,0,0,1,female,0,19,0,0,5,8,2,57.49999999999999,0,0,5,10,3,54.285714299999995,0,10.8,1.4,1.74
single,1st phase - general contingent,2,Journalism and Communication,daytime,Secondary,65.0,Portuguese,Basic 3rd cycle (9th-11th),Basic 3rd cycle (9th-11th),Personal services & sales,Farmers & agriculture,68.7,0,0,0,1,female,0,19,0,0,6,6,6,75.0,0,0,6,7,6,70.0,0,15.5,2.8,-4.06
single,1st phase - general contingent,3,Nursing,daytime,Secondary,70.0,Spanish,Bachelors degree,Higher education (diploma),Personal services & sales,"Specialists (science, law, etc.)",62.14999999999999,1,0,0,1,female,0,19,1,0,7,9,5,61.6,0,0,7,9,5,59.5,0,12.4,0.5,1.79
single,1st phase - general contingent,3,Advertising and Marketing Management,daytime,Secondary,60.5,Portuguese,Secondary,Basic 3rd cycle (9th-11th),Personal services & sales,Personal services & sales,55.95,1,0,0,1,male,1,20,0,0,6,7,6,56.666666649999996,0,0,6,10,4,52.85714285,0,10.8,1.4,1.74
single,Over 23 years old,1,Informatics Engineering,daytime,Secondary,65.0,Portuguese,Basic 3rd cycle (9th-11th),Basic 1st cycle (4th-5th),Unskilled workers,Admin staff,74.5,1,0,0,1,male,0,33,0,0,5,10,4,60.0,0,0,5,8,3,68.33333335,1,7.6,2.6,0.32
single,1st phase - general contingent,1,Advertising and Marketing Management,daytime,Secondary,66.0,Portuguese,Masters degree,Bachelors degree,Teachers,Admin & commercial managers,71.8,1,0,0,1,male,0,20,0,0,6,8,5,64.0,0,0,6,10,5,57.99999999999999,0,13.9,-0.3,0.79
single,Change of course,1,Informatics Engineering,daytime,Secondary,65.0,Portuguese,Secondary,Secondary,Unskilled workers,"Specialists (science, law, etc.)",64.0,0,0,1,0,male,0,27,0,0,5,5,0,0.0,0,0,5,7,0,0.0,0,13.9,-0.3,0.79
married,Holders of other higher courses,1,Management,daytime,Higher education (diploma),55.00000000000001,Portuguese,Basic 3rd cycle (9th-11th),Secondary,Unskilled workers,Unskilled workers,55.00000000000001,0,0,0,1,female,0,33,0,5,8,10,6,64.16666665000001,0,2,5,8,4,60.0,0,11.1,0.6,2.02
single,2nd phase - general contingent,1,Basic Education,daytime,Secondary,64.0,Portuguese,Basic 2nd cycle (6th-8th),Basic 2nd cycle (6th-8th),Unskilled workers,Skilled industry workers,64.2,1,0,0,1,female,1,20,0,0,6,10,5,65.99999999999999,0,0,6,12,5,64.16666665000001,0,9.4,-0.8,-3.12
single,1st phase - general contingent,1,Social Service,daytime,Secondary,69.0,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Unskilled workers,67.95,1,0,0,1,female,0,19,0,0,6,11,5,57.99999999999999,0,0,6,11,6,58.33333335,0,7.6,2.6,0.32
single,1st phase - general contingent,5,Journalism and Communication,daytime,Secondary,63.5,Portuguese,Basic 2nd cycle (6th-8th),Secondary,Admin staff,Personal services & sales,60.54999999999999,1,0,0,1,female,0,18,0,0,6,6,6,65.83333335,0,0,6,6,6,62.5,0,15.5,2.8,-4.06
single,1st phase - general contingent,1,Advertising and Marketing Management,daytime,Secondary,71.5,Portuguese,Higher education (diploma),Basic 2nd cycle (6th-8th),"Specialists (science, law, etc.)",Unskilled workers,72.05,1,0,0,1,female,0,19,0,0,6,7,5,63.0,0,0,6,10,5,61.875,0,10.8,1.4,1.74
single,1st phase - general contingent,1,Veterinary Nursing,daytime,Secondary,66.55,Portuguese,Basic 2nd cycle (6th-8th),Basic 1st cycle (4th-5th),Govt & executive leaders,Govt & executive leaders,57.49999999999999,1,0,0,1,female,0,21,0,0,5,8,3,56.666666649999996,1,0,5,8,3,66.66666665000001,0,12.7,3.7,-1.7
single,2nd phase - general contingent,5,Advertising and Marketing Management,daytime,Secondary,62.5,Portuguese,Basic 3rd cycle (9th-11th),8th grade,Skilled industry workers,Skilled industry workers,59.20000000000001,1,0,0,1,female,1,19,0,0,5,8,3,52.5,0,0,5,6,4,58.75,1,7.6,2.6,0.32
single,2nd phase - general contingent,1,Social Service,daytime,Secondary,63.0,Portuguese,Basic 1st cycle (4th-5th),Basic 3rd cycle (9th-11th),Unskilled workers,Machine operators,58.45,1,0,0,1,female,0,21,0,0,6,11,6,51.87500000000001,0,0,6,12,3,58.33333335,0,12.7,3.7,-1.7
single,1st phase - general contingent,6,Nursing,daytime,Secondary,61.0,Portuguese,Secondary,Secondary,Admin staff,Admin staff,59.8,1,0,0,1,female,0,21,0,0,7,8,6,66.25,0,0,8,8,8,69.1875,0,13.9,-0.3,0.79
single,2nd phase - general contingent,1,Nursing,daytime,Secondary,70.5,Portuguese,Bachelors degree,Basic 2nd cycle (6th-8th),"Specialists (science, law, etc.)",Military professions,67.7,1,0,0,1,female,0,18,0,0,7,9,7,62.53124999999999,0,0,8,15,5,65.99999999999999,0,13.9,-0.3,0.79
single,1st phase - general contingent,1,Basic Education,daytime,Secondary,64.5,Portuguese,Basic 3rd cycle (9th-11th),Basic 2nd cycle (6th-8th),"Specialists (science, law, etc.)",Skilled industry workers,63.45,1,0,0,1,female,1,19,0,0,6,9,5,61.0,0,0,6,10,4,57.49999999999999,0,7.6,2.6,0.32
single,1st phase - general contingent,5,Nursing,daytime,Secondary,50.5,Portuguese,Secondary,Secondary,Technicians & associate professionals,Admin staff,51.2,0,0,0,1,female,0,20,0,0,7,9,5,60.199999999999996,0,0,7,9,6,58.85714285,0,12.4,0.5,1.79
single,2nd phase - general contingent,3,Management,daytime,Secondary,62.5,Portuguese,Basic 2nd cycle (6th-8th),Basic 3rd cycle (9th-11th),Skilled industry workers,Skilled industry workers,62.85000000000001,0,0,0,1,female,0,20,0,0,5,7,5,55.833333350000004,0,0,5,9,4,53.75,0,15.5,2.8,-4.06
single,1st phase - general contingent,1,Equinculture,daytime,Secondary,58.5,Portuguese,Secondary,Secondary,Unskilled workers,Unskilled workers,54.65,1,0,0,1,female,0,20,0,0,5,10,4,62.5,0,0,5,12,2,65.0,0,12.7,3.7,-1.7
single,1st phase - general contingent,5,Nursing,daytime,Secondary,62.5,Portuguese,Secondary,Secondary,Technicians & associate professionals,Machine operators,57.8,1,0,0,1,female,0,18,0,0,7,9,6,60.916666649999996,0,0,7,9,6,58.916666649999996,0,16.2,0.3,-0.92
single,1st phase - general contingent,2,Management,daytime,Secondary,65.0,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Unskilled workers,58.9,0,0,0,1,female,0,18,0,0,5,8,2,50.0,0,0,5,9,3,56.666666649999996,0,7.6,2.6,0.32
single,2nd phase - general contingent,1,Tourism,daytime,Secondary,60.5,Portuguese,Secondary,Secondary,Admin staff,Admin staff,61.55,1,0,0,1,male,0,21,0,0,6,11,6,55.833333350000004,0,0,6,14,3,73.33333334999999,0,7.6,2.6,0.32
single,Change of course,1,Communication Design,daytime,Secondary,67.5,Portuguese,Basic 3rd cycle (9th-11th),Basic 3rd cycle (9th-11th),Unskilled workers,Unskilled workers,61.4,1,0,0,1,male,1,20,0,0,6,8,3,55.00000000000001,0,0,6,8,2,56.666666649999996,0,10.8,1.4,1.74
single,2nd phase - general contingent,5,Social Service,daytime,Secondary,65.5,Portuguese,Basic 3rd cycle (9th-11th),Basic 1st cycle (4th-5th),Personal services & sales,Skilled industry workers,60.099999999999994,1,0,0,1,female,1,19,0,0,6,9,5,56.666666649999996,0,0,6,6,6,54.16666665,0,13.9,-0.3,0.79
single,Change of course,1,Nursing,daytime,Secondary,70.0,Portuguese,Basic 3rd cycle (9th-11th),Basic 2nd cycle (6th-8th),Unskilled workers,Skilled industry workers,62.85000000000001,1,0,0,1,male,1,19,0,0,7,8,5,55.99999999999999,0,0,7,8,5,55.99999999999999,0,7.6,2.6,0.32
single,Over 23 years old,1,Informatics Engineering,daytime,Secondary,65.0,Portuguese,Basic 1st cycle (4th-5th),Higher education (diploma),Unskilled workers,Technicians & associate professionals,68.5,1,0,0,1,male,0,28,0,0,5,11,4,52.5,0,0,5,12,4,55.00000000000001,4,7.6,2.6,0.32
single,1st phase - general contingent,2,Management,daytime,Secondary,61.0,Portuguese,Secondary,Basic 2nd cycle (6th-8th),Admin staff,Personal services & sales,58.20000000000001,0,0,0,1,male,0,21,0,0,5,10,3,56.25,0,0,5,9,3,55.00000000000001,0,15.5,2.8,-4.06
single,Change of institution/course,1,Management (evening attendance),evening,Secondary,60.0,Portuguese,Basic 2nd cycle (6th-8th),Higher education (diploma),Personal services & sales,Technicians & associate professionals,64.1,0,0,1,1,male,0,24,0,3,10,15,7,53.57142855,0,3,10,11,9,62.7777778,0,12.4,0.5,1.79
single,Transfer,1,Agronomy,daytime,Secondary,70.0,Portuguese,Secondary,Higher education (diploma),Admin staff,"Specialists (science, law, etc.)",70.0,1,0,0,1,male,0,23,0,0,6,14,5,60.0,0,0,6,12,5,60.714285700000005,0,15.5,2.8,-4.06
single,1st phase - general contingent,1,Journalism and Communication,daytime,Secondary,63.5,Portuguese,Doctorate degree,Higher education (diploma),Admin staff,Admin staff,61.4,1,0,0,1,male,0,20,0,0,6,7,6,60.83333335,0,0,6,9,3,60.0,0,12.4,0.5,1.79
single,1st phase - general contingent,1,Animation and Multimedia Design,daytime,Secondary,62.0,Portuguese,Bachelors degree,Bachelors degree,Technicians & associate professionals,"Specialists (science, law, etc.)",59.20000000000001,1,0,0,1,male,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32
